actions,PIMS ID,Product,Suppliers,Inventory Tags,Manufacturer,Buying Unit,Selling Unit,Buying Cost,Fixed Price,Non Billable,Markup,Selling Price,Dispensing Fee,Location,Priority,QOH Min,QOH Max
,RX-NJPPKOA,RX Nin Jiom Pei Pa Koa(Chuan Bei Pi Pa Gao),,,,Each,Each,9.02,no,no,,0.0,0,,,,
,RX-NHBM120C,RX NutriHerb - Bright Mind 120ct CAP,,,,Bottle,Bottle,23.95,no,no,,50.44,0,,,,
,RX-IOND4,RX Ondansetron (Zofran) 4mg TAB,,,,Tablet,Tablet,0.05,no,no,,0.36,0,,,,
,RX-OND8,RX Ondansetron (Zofran) 8mg TAB,,,,Tablet,Tablet,0.06,no,no,,0.48,0,,,,
,RX-IONS6,RX Onsior 6mg (3 ct) - Per Pack,,,,Pack,Pack,,no,no,,21.14,0,,,,
,RX-OPHFOR20,RX Ophiopogon Formula 0.5g CAP (200ct),,,,Bottle,Bottle,26.6,no,no,,58.8,0,,,,
,RX-OPTIELP,RX Optixcare Eye Lube Plus 20g,,,,Each,Each,9.07,no,no,,18.14,0,,,,
,RX-OSELT75,RX Oseltamivir 75mg CAP Box of 10,,,,Each,Each,12.21,no,no,,0.0,0,,,,
,RX-OPE3ML,RX Oti-Pack-E Otic,,,,Each,Each,2.75,no,no,100.00%,5.5,0,,,,
,RX-OPKTO,RX Oti-Pack-KT Otic,,,,Each,Each,2.23,no,no,100.00%,4.46,0,,,,
,RX-PAL10,RX Palladia 10mg TAB,,,,Tablet,Tablet,4.16,no,no,,8.31,0,,,,
,RX-PAL15,RX Palladia 15mg TAB,,,,Tablet,Tablet,6.08,no,no,,12.15,0,,,,
,RX-PALTAB50,RX Palladia 50mg TAB,,,,Tablet,Tablet,16.59,no,no,,547.65,0,,,,
,RX-PPEC500T,RX PancrePlus Enzyme Concentrate 500ct TAB,,,,Bottle,Bottle,140.58,no,no,,189.78,0,,,,
,RX-PANTOPR,RX Pantoprazole 20mg TAB (90ct) Bottle,,,,Tablet,Tablet,13.25,no,no,,27.82,0,,,,
,RX-PAN40,RX Pantoprazole 40mg TAB (90ct) Bottle,,,,Tablet,Tablet,0.09,no,no,,0.29,0,,,,
,RX-PAROX10,RX Paroxetine 10mg TAB,,,,Tablet,Tablet,0.15,no,no,,0.33,0,,,,
,RX-PAROX20,RX Paroxetine 20mg TAB,,,,Tablet,Tablet,0.19,no,no,,0.4,0,,,,
,RX-IPET30,RX Pet-Tinic 30ml,,,,Bottle,Bottle,7.6,no,no,,15.96,0,,,,
,RX-IPETTI,RX Pet-Tinic 4oz,,,,Bottle,Bottle,13.9,no,no,,27.8,0,,,,
,RX-PIMO5TAB,RX Pimobendan 5mg Quad TAB,,,,Tablet,Tablet,0.76,no,no,,2.75,0,,,,
,RX-PRAZO,RX Prazosin HCI 1mg/ml,,,,Milliliter,Milliliter,0.47,no,no,,1.58,0,,,,
,RX-IPRES5,RX Prednisolone 5mg TAB,,,,Tablet,Tablet,0.05,no,no,,0.25,0,,,,
,RX-IPRED30,RX Prednisolone Syrup 15mg/5ml (3mg/mL),,,,Milliliter,Milliliter,0.07,no,no,,0.89,0,,,,
,RX-IPRED10,RX Prednisone 10mg TAB,,,,Tablet,Tablet,0.04,no,no,,0.38,0,,,,
,RX-PRED1,RX Prednisone 1mg Tablet,,,,Tablet,Tablet,0.04,no,no,,0.26,0,,,,
,RX-IPRED2,RX Prednisone 20MG TAB,,,,Tablet,Tablet,0.06,no,no,,0.5,0,,,,
,RX-IPRED5,RX Prednisone 5mg TAB,,,,Tablet,Tablet,0.03,no,no,,0.69,0,,,,
,RX-PPADG15,RX Pro-Pectalin Anti-Diarrheal Gel 15cc,,,,Tube,Tube,13.05,no,no,,27.04,0,,,,
,RX-PPADG30,RX Pro-Pectalin Anti-Diarrheal Gel 30cc,,,,Tube,Tube,16.56,no,no,,34.6,0,,,,
,RX-PPADTAB,RX Pro-Pectalin Anti-Diarrheal TAB,,,,Tablet,Tablet,0.22,no,no,,0.59,0,,,,
,RX-IPRO75,RX Proin 75mg Chew TAB 60ct. bottle,,,,Bottle,Bottle,37.13,no,no,,74.26,0,,,,
,RX-PER145MG,RX Proin ER 145mg (30ct Bottle),,,,Bottle,Bottle,0.0,no,no,,63.54,0,,,,
,RX-PROER18,RX Proin ER 18mg (30ct Bottle),,,,Bottle,Bottle,15.21,no,no,,30.42,0,,,,
,RX-PER38MG,RX Proin ER 38mg (30ct Bottle),,,,Bottle,Bottle,19.79,no,no,,39.58,0,,,,
,RX-PER74,RX Proin ER 74mg (30ct Bottle),,,,Bottle,Bottle,26.32,no,no,,52.64,0,,,,
,RX-PRER7490,RX Proin ER 74mg (90ct Bottle),,,,Bottle,Bottle,75.02,no,no,,150.04,0,,,,
,RX-PROVDCPR,RX Proviable DC Probiotic Supp. CAP,,,,Capsule,Capsule,0.38,no,no,,0.77,0,,,,
,RX-PROZ10ML,RX ProZinc Insulin 40U/ml (10 ml Bottle),,,,Bottle,Bottle,99.42,no,no,,149.19,0,,,,
,RX-PROZINC,RX Prozinc Insulin 40U/ml (20ml Bottle),,,,Bottle,Bottle,0.0,no,no,,227.25,0,,,,
,RX-PHC3OZ,RX Purina Hydracare 3oz Sachet,,,,Packet,Packet,0.83,no,no,,3.75,0,,,,
,RX-IPPQ,RX Pyrantel Pamoate Liquid (50mg/mL),,,,Milliliter,Milliliter,0.03,no,no,,0.06,0,,,,
,RX-REDFD200,RX Red Front Door (200ct) CAP,,,,Capsule,Bottle,26.6,no,no,,58.8,0,,,,
,RX-REH11,RX Rehmannia 11 (200ct),,,,Bottle,Bottle,7.89,no,no,,16.8,0,,,,
,RX-REH14,RX Rehmannia 14 (200ct),,,,Bottle,Bottle,8.79,no,no,,17.58,0,,,,
,RX-REJJC30,RX Rejensa Joint Care Chew 30ct Tub,NMX,,,Each,Each,32.31,no,no,,64.62,0,,,,
,RX-REJJCC60,RX Rejensa Joint Care Chew 60ct Tub,NMX,,,Each,Each,67.28,no,no,,134.56,0,,,,
,RX-RK+P,RX Renal K+ Powder 100g,,,,Each,Each,21.82,no,no,,43.64,0,,,,
,RX-REVP11,RX Revolution Plus Cat 11.1 - 22#,,,,Tube,Tube,16.01,no,no,,38.03,0,,,,
,RX-REVPC5.5,RX Revolution Plus Cat 2.8 - 5.5#,,,,Tube,Tube,14.26,no,no,,33.51,0,,,,
,RX-REVPC5.6,RX Revolution Plus Cat 5.6 - 11#,,,,Tube,Tube,15.79,no,no,,37.1,0,,,,
,RX-RILE300,RX Rilexine Chew TAB 300mg (Cephalexin),,,,Tablet,Tablet,0.49,no,no,,1.31,0,,,,
,RX-RILE600T,RX Rilexine Chew TAB 600mg (Cephalexin),,,,Tablet,Tablet,0.88,no,no,,2.24,0,,,,
,RX-SJPC,RX Sargassum Jade Pot Capsules 100ct,,,,Bottle,Bottle,18.0,no,no,,37.8,0,,,,
,RX-SEM35ML,RX Semintra Oral Susp. 10mg/ml 35ml Bottle,,,,Bottle,Bottle,66.77,no,no,,102.89,0,,,,
,RX-SENV30,RX Senvelgo 30ml Bottle,,,,Bottle,Bottle,188.65,no,no,,282.98,0,,,,
,RX-SC200TP,RX Shen Calmer 200ct Teapill,,,,Bottle,Bottle,8.34,no,no,,18.5,0,,,,
,RX-SHENCALM,RX Shen Calmer Powder 200g,,,,Bottle,Bottle,23.45,no,no,,47.5,0,,,,
,RX-SIL20TAB,RX Sildenafil 20mg TAB,,,,Tablet,Tablet,0.04,no,no,,0.77,0,,,,
,RX-SS150GM,RX Silver Sulfadiazine 1% 50gm,,,,Each,Each,17.63,no,no,,35.26,0,,,,
,RX-SIMPT11,RX Simparica Trio 11.1 - 22# Carmel,,,,Tablet,Tablet,19.08,no,no,,38.55,0,,,,
,RX-SIMPT22,RX Simparica Trio 22.1 - 44# Teal,,,,Tablet,Tablet,20.87,no,no,,41.74,0,,,,
,RX-SIMPT44,RX Simparica Trio 44.1 - 88# Green,,,,Tablet,Tablet,21.24,no,no,,42.94,0,,,,
,RX-SIMPT5,RX Simparica Trio 5.6 - 11# Purple,,,,Tablet,Tablet,18.96,no,no,,37.92,0,,,,
,RX-SIMPT88,RX Simparica Trio 88.1 - 132# Brown,,,,Tablet,Tablet,21.77,no,no,,43.54,0,,,,
,RX-SIMPOS,RX Simplera Otic Solution 1ml,,,,Tube,Tube,14.26,no,no,,28.51,35.0,,,,
,RX-SSCBD15,RX SimpliSolve CBD Sheets 15ct,,,,Each,Each,12.0,no,no,,24.0,0,,,,
,RX-SSCBD40,RX SimpliSolve CBD Sheets 40ct,,,,Each,Each,30.0,no,no,,60.0,0,,,,
,RX-SMZTMP96,RX SMZ TMP 960 mg TAB 500ct,,,,Tablet,Tablet,33.25,no,no,,0.0,0,,,,
,RX-SOLKERG,RX Solva-Ker Gel 30ml Tube,,,,Each,Each,11.11,no,no,,22.22,0,,,,
,RX-STASIS,RX Stasis Breaker (100ct) Bottle CAP,,,,Capsule,Bottle,22.8,no,no,,47.88,0,,,,
,RX-STBRE200,RX Stasis Breaker (200ct) Bottle CAP,,,,Capsule,Bottle,25.65,no,no,,53.86,0,,,,
,RX-SIMOM90,RX Stasis in Mans. of Mind 90g Bottle,,,,Each,Each,45.6,no,no,,100.8,0,,,,
,RX-STOMHAPC,RX Stomach Happy 0.5 mg 200ct CAP,,,,Capsule,Bottle,28.26,no,no,,56.52,0,,,,
,RX-STHATE10,RX Stomach Happy Teapill 100ct,,,,Tablet,Bottle,17.1,no,no,,37.8,0,,,,
,RX-ISUC1,RX Sucralfate 1gm TAB,,,,Tablet,Tablet,0.21,no,no,,0.58,0,,,,
,RX-SUFFKM,RX Suffusion K Mousse 6.8 oz Bottle,,,,Each,Each,15.61,no,no,,31.22,0,,,,
,RX-SUFFKW,RX Suffusion K Wipes 30ct,,,,Each,Each,11.12,no,no,,22.24,0,,,,
,RX-SUFPPSM,RX Suffusion P + PS Mousse 200ml Bottle,,,,Each,Each,11.88,no,no,,23.96,0,,,,
,RX-ISYNO,RX Synotic Otic 8ml,,,,Drop,Bottle,1.54,no,no,,19.5,0,,,,
,RX-TELM20,RX Telmisartan 20mg TAB 30ct,,,,Tablet,Tablet,4.35,no,no,,6.16,0,,,,
,RX-TEL40,RX Telmisartan 40mg TAB 30ct,,,,Tablet,Tablet,2.8,no,no,,0.0,0,,,,
,RX-ITP100,RX Temaril - P TAB,,,,Tablet,Tablet,0.94,no,no,,2.4,0.0,,,,
,RX-TENLIG20,RX Tendon/Ligament 200 ct. CAP,,,,Capsule,Bottle,26.38,no,no,,55.4,0,,,,
,RX-TENDLIG2,RX Tendon/Ligament Powder 200g,,,,Each,Each,23.37,no,no,,49.08,0,,,,
,RX-TERB250,RX Terbinafine 250mg TAB,,,,Tablet,Tablet,0.13,no,no,,0.46,0,,,,
,RX-ITERR,RX Terramycin Opthalmic Ointment,,,,Each,Each,19.7,no,no,,39.4,0,,,,
,RX-TOBOPSOL,RX Tobramycin 0.3% Opth. Sol. (5ml),,,,Bottle,Bottle,5.83,no,no,,14.2,0,,,,
,RX-ITRAZ100,RX Trazodone 100 mg TAB,,,,Tablet,Tablet,0.04,no,no,,0.31,0,,,,
,RX-ITRAZ50,RX Trazodone 50 mg TAB,,,,Tablet,Tablet,0.02,no,no,,0.12,0,,,,
,RX-TRES7.5,RX Tresaderm 7.5 ml Bottle,,,,Bottle,Bottle,13.47,no,no,,26.93,0,,,,
,RX-IT8B,RX TrizEDTA 4oz + Baytril 12ml OTIC,,,,Each,Each,0.0,no,no,,33.07,0,,,,
,RX-ITRIZ16,RX TRIZEDTA Flush 16oz Bottle,TMI,,,Each,Each,24.9,no,no,,49.8,0,,,,
,RX-ITRIZK,RX Trizultra / Keto 12oz Bottle,,,,Each,Each,21.9,no,no,,43.8,0,,,,
,RX-TRIZUB,RX TrizUltra Keto 4oz + Baytril 12ml OTIC,,,,Each,Each,0.0,no,no,,46.5,0,,,,
,RX-UCTOR32,RX UpCard ( Torsemide ) 2mg/ml 32 ml Bottle,,,,Bottle,Bottle,18.89,no,no,,37.78,0,,,,
,RX-VARSUS,RX Varenzin 25mg/ml Susp. 27ml Bottle,,,,Bottle,Bottle,36.75,no,no,,73.5,0,,,,
,RX-VCNSSC,RX VC No Scoot Soft Chews 65ct,,,,Each,Each,9.02,no,no,,18.04,0,,,,
,RX-VCSSEPSC,RX VC Stop Stool Eating Plus Soft Chew 90ct,,,,Each,Each,14.43,no,no,,28.86,0,,,,
,RX-VCSAT30,RX VC Stress Away Chew Tabs 30ct,,,,Each,Each,8.04,no,no,,20.12,0,,,,
,RX-VCSAC65,RX VC Stress Away Chews 65ct,,,,Each,Each,7.41,no,no,,14.82,0,,,,
,RX-VCTSL,RX VC Tear Stain Liquid 4oz,,,,Each,Each,5.41,no,no,,10.82,0,,,,
,RX-VCTSSC,RX VC Tear Stain Soft Chews 65ct,,,,Each,Each,7.07,no,no,,18.81,0,,,,
,RX-VERCAT15,RX Veraflox (Pradofloxacin) Cat Oral Suspension 15ml (25mg/mL),,,,Bottle,Bottle,28.95,no,no,,57.9,0,,,,
,RX-IVTM1,RX Vetmedin 1.25mg TAB (50Ct),,,,Bottle,Bottle,36.8,no,no,,73.6,0,,,,
,VETMED50ML,RX Vetmedin 1.5mg/ml Susp. 50ml Bottle,,,,Bottle,Bottle,46.0,no,no,100.00%,92.0,0,,,,
,RX-VTM10,RX Vetmedin 10mg TAB (50ct),,,,Bottle,Bottle,97.46,no,no,,194.92,0,,,,
,RX-VTM2.5,RX Vetmedin 2.5mg TAB (50ct),,,,Bottle,Bottle,57.25,no,no,,114.5,0,,,,
,RX-IVTM5,RX Vetmedin 5mg TAB (50ct),,,,Bottle,Bottle,56.25,no,no,,118.12,0,,,,
,RX-VSCP60C,RX Vetri Science Cardio Pro 60ct Chew,,,,Bag,Bag,17.61,no,no,,35.22,0,,,,
,RX-COMPRO60,RX Vetri Science Composure Pro 60 ct. Chew,,,,Bag,Bag,26.21,no,no,,0.0,0,,,,
,RX-VSHP60,RX Vetri Science Hepaticlear Pro 60ct Chew,,,,Bag,Bag,31.22,no,no,,62.44,0,,,,
,RX-VSREL,RX Vetri Science Renal Essent. Pro LIQ.,,,,Bottle,Bottle,22.23,no,no,,44.46,0,,,,
,RX-IVLC,RX Vetri-Lysine Plus 120ct,,,,Bag,Bag,13.54,no,no,,29.82,0,,,,
,RX-IVS10,RX Vetsulin 10 ml Bottle,,,,Bottle,Bottle,37.1,no,no,,74.2,0,,,,
,RX-IVIR1,RX Viralys Powder 100gm,,,,Each,Each,24.62,no,no,,49.24,0,,,,
,RX-IVBLG,RX Virbantel 114mg (Large 25-200#) TAB,,,,Tablet,Tablet,10.19,no,no,,20.38,0,,,,
,RX-IVIRSM,RX Virbantel 30mg (Small 1-25#) TAB,,,,Tablet,Tablet,4.29,no,no,,8.58,0,,,,
,RX-VISBIOME,RX Visbiome Probiotic CAP 40ct Bottle,,,,Bottle,Bottle,29.88,no,no,,59.76,0,,,,
,RX-VITAB12-BTL,RX Vitamin B-12 5000mcg/ml 100ml Bottle,,,,Bottle,Bottle,,no,no,,29.17,0,,,,
,RX-IVITK,RX Vitamin K1 25mg (Chew) TAB,,,,Tablet,Tablet,0.23,no,no,,0.64,0,,,,
,RX-IVKC,RX Vitamin K1 50mg (Chew) TAB,,,,Tablet,Tablet,0.39,no,no,,1.02,0,,,,
,RX-VSREPC,RX VS Renal Essentials Pro Chew 60ct,,,,Bag,Bag,26.96,no,no,,40.44,0,,,,
,RX-WQBOCAP,RX Wei Qi Booster 0.5g 200ct CAP,,,,Bottle,Bottle,28.26,no,no,,56.52,0,,,,
,RX-WQBC100,RX Wei Qi Booster CAP 100ct Bottle,,,,Bottle,Bottle,22.8,no,no,,50.4,0,,,,
,RX-WEIQBPOW,RX Wei Qi Booster Powder 200g,,,,Bottle,Bottle,22.55,no,no,,47.5,0,,,,
,RX-WQBT200,RX Wei Qi Booster Teapill 180mg 200ct,,,,Bottle,Bottle,8.79,no,no,,17.58,0,,,,
,RX-WDTWT200,RX Wen Dan Tang Wan Teapills (200ct) TAB,,,,Bottle,Bottle,11.97,no,no,,26.46,0,,,,
,RX-XLWT,RX Xiang Lian Wan (200ct) TAB,,,,Bottle,Bottle,11.97,no,no,,25.14,0,,,,
,RX-XUEFZY18,RX Xue Fu Zhu Yu 180mg (200ct) TAB,,,,Bottle,Bottle,8.34,no,no,,17.58,0,,,,
,RX-YYXF200,RX Yang Yin Xi Feng 0.5mg CAP 200ct,,,,Bottle,Bottle,27.55,no,no,,57.85,0,,,,
,RX-YUNBYAO,RX Yunnan Bai Yao 4g powder,,,,Each,Each,6.01,no,no,,12.62,0,,,,
,RX-YBY16,RX Yunnan Bai Yao Herbal Supl CAP 16ct Box,,,,Box,Box,12.11,no,no,,24.22,0,,,,
,RX-YUNBYSP,RX Yunnan Bai Yao Spray,,,,Each,Each,22.1,no,no,,0.0,0,,,,
,RX-ZHGUSHMT,RX Zheng Gu Shui (Massage Tinture) 100ml,,,,Bottle,Bottle,14.25,no,no,,31.5,0,,,,
,ISDW,Sanicloth Disinfectant Wipes,,,,Each,Each,11.95,no,no,,12.55,0,,,,
,SC,Sanitary clip,,,,Each,Each,0.0,no,no,,24.0,0,,,,
,NONBILL165,Save Blood Tubes,,,,Each,Each,,no,yes,0.00%,,0,,,,
,NONBILL160,Save Feces,,,,Each,Each,,no,yes,0.00%,,0,,,,
,NONBILL161,Save Urine,,,,Each,Each,,no,yes,0.00%,,0,,,,
,IL140,Schirmer Tear Test,,,,Each,Each,0.14,no,no,,0.96,0,,,,
,236,Schirmer tear test (Record Vitals),,NOT FOR TRACKING,,Each,Each,0.0,no,no,,42.5,0,,,,
,VITALS122,Schirmer Tear Test (STT) - OD,,NOT FOR TRACKING,,Each,Each,0.0,no,yes,0.00%,,0,,,,
,VITALS123,Schirmer Tear Test (STT) - OS,,NOT FOR TRACKING,,Each,Each,0.0,no,yes,0.00%,,0,,,,
,SVATK,Schuco Vac S130 Aspirator Tubing Kit,,,,Each,Each,4.97,no,no,,0.0,0,,,,
,SSBDC4.6,Science Select.Bal.Diet Chinchilla 4.6lb,,,,Each,Each,11.99,no,no,,0.0,0,,,,
,SCOOP5,Scoop (0.5cc),,,,Each,Each,0.1,no,no,,0.1,0,,,,
,SCOOP15,Scoop (1.5cc),,,,Each,Each,0.1,no,no,,0.0,0,,,,
,SSI,Scrub Surgical Instruments,,,,Each,Each,,no,yes,0.00%,,0,,,,
,ISEC2,"Securolon #2-O FS 30""",,,,Each,Each,4.35,no,no,,0.0,0,,,,
,SWS500,Shake Well Stickers 500/roll,,,,Each,Each,14.35,no,no,,0.0,0,,,,
,ISHEET,Sheet Protectors,,,,Each,Each,4.76,no,no,,0.0,0,,,,
,SHIPRX,Shipping charges,,,,Each,Each,0.0,no,no,,3.0,0,,,,
,SIALO,Sialocentesis,,,,Each,Each,0.0,no,no,,25.0,0,,,,
,IDIV,Side flap divider (Client Divider),,,,Each,Each,19.99,no,no,,0.0,0,,,,
,IS259,Silver Nitrate sticks,,,,Each,Each,21.15,no,no,,0.0,0,,,,
,IH-ISS1,Silver Sulfadiazine 1% 400gm (IH Only),,,,Each,Each,22.16,no,no,,71.0,0,,,,
,SILAAS4,Silvet Antifungal Antimicrob. Sham. 4oz,,,,Each,Each,4.93,no,no,,5.18,0,,,,
,ISLD,Simoniz Lemon Liq. Laundey detergent,,,,Each,Each,9.61,no,no,,0.0,0,,,,
,ST11SAMP,Simparica Trio 11 - 22# SAMPLE,,,,Tablet,Tablet,0.0,no,no,,0.0,0,,,,
,STSAMPLE,Simparica Trio 2.8 - 5.5# SAMPLE,,,,Tablet,Tablet,0.0,no,no,,0.0,0,,,,
,ST22SAMP,Simparica Trio 22 - 44# SAMPLE,,,,Tablet,Tablet,0.0,no,no,,0.0,0,,,,
,ST44SAMP,Simparica Trio 44 - 88# SAMPLE,,,,Tablet,Tablet,0.0,no,no,,0.0,0,,,,
,ST5.6SAM,Simparica Trio 5.6 - 11# SAMPLE,,,,Tablet,Tablet,0.0,no,no,,0.0,0,,,,
,ST88SAM,Simparica Trio 88 - 132# SAMPLE,,,,Tablet,Tablet,0.0,no,no,,0.0,0,,,,
,ISSRD,Skin Stapler Remover,,,,Each,Each,12.12,no,no,,0.0,0,,,,
,ISSW,Skin Stapler Wide,,,,Each,Each,12.66,no,no,,0.0,0,,,,
,IBBDS,Small Animal Blood Collection Set 100 ml,,,,Each,Each,10.05,no,no,,10.55,0,,,,
,SNPROBNP,Snap Pro BNP Feline Test,,,,Each,Each,11.49,no,no,,25.82,0,,,,
,NONBILL187,Soak: Warm Water 15-20 Min,,,,Each,Each,,no,yes,0.00%,,0,,,,
,SSAG,Sodasorb Co2 Absorbent 5 Gallon,,,,Each,Each,77.12,no,no,,0.0,0,,,,
,ISBI,Sodium Bicarb 8.4% INJ (1mEq/mL),,,,Milliliter,Milliliter,0.1,no,no,,0.2,17.5,,,,
,ISC9,Sodium Chloride 0.9% 1 Liter,,,,Each,Each,5.3,no,no,,13.24,0,,,,
,ISECXS,Soft E Collar X-Small,,,,Each,Each,10.24,no,no,,21.5,0,,,,
,587,Soft Palate Resection,,,,Each,Each,0.0,no,no,,1050.0,0,,,,
,SPA,Soft Paws Application,,,,Each,Each,0.0,no,no,,24.75,0,,,,
,ISTSM,Soft Tissue Surgery handbook,,,,Each,Each,83.99,no,no,,0.0,0,,,,
,SOLENSIA,Solensia 7mg 1ml Vial,,,,Vial,Vial,43.68,no,no,,43.68,44.5,,,,
,S3BFSW,Soniquence 3 Button Fingerswitch Wand,,,,Each,Each,25.0,no,no,,50.0,0,,,,
,SCDK,Soniquence Cautery Device Kit,,,,Each,Each,0.0,no,no,,40.0,0,,,,
,SQMPSPK,Soniquence Monopolar SP Pack Kit,,,,Each,Each,0.0,no,no,,85.0,0,,,,
,SSPT3B,Soniquence Sp-Tips 3mm Ball,,,,Each,Each,10.0,no,no,,20.0,0,,,,
,SSPT5L,Soniquence SP-Tips 5mm Loop,,,,Each,Each,10.0,no,no,,20.0,0,,,,
,SSPTFW,Soniquence SP-Tips Fine Wire 3cm,,,,Each,Each,10.0,no,no,,20.0,0,,,,
,ISPACE,Space Oragnizer,,,,Each,Each,4.57,no,no,,0.0,0,,,,
,18498,Spec cPL Canine - Follow Up,,,,Each,Each,47.25,no,no,,119.5,0,,,,
,SPICA,Spica Splint (Fiberglass),,,,Each,Each,0.0,no,no,,173.0,0,,,,
,SN22G,"Spinal Needle 22g x 2.5""",,,,Each,Each,4.58,no,no,,0.0,0,,,,
,590,Splenectomy,,,,Each,Each,0.0,no,no,,0.0,0,,,,
,SPCARLAR,Splint Carpal Large,,,,Each,Each,9.63,no,no,,0.0,0,,,,
,SPCARMED,Splint Carpal Medium,,,,Each,Each,8.16,no,no,,0.0,0,,,,
,SPCARSMA,Splint Carpal Small,,,,Each,Each,7.78,no,no,,0.0,0,,,,
,SPCARXL,Splint Carpal X-Large,,,,Each,Each,12.36,no,no,,0.0,0,,,,
,ILSS,Sponges Lap Sterile,,,,Each,Each,3.46,no,no,,0.0,0,,,,
,ISPRAY,Spray Bottle,,,,Each,Each,1.51,no,no,,0.0,0,,,,
,ISSP10,Springfusor Syringe Pump 10ml,,,,Each,Each,11.55,no,no,,0.0,0,,,,
,IDQF,Stain Diff Quick Fixative,,,,Each,Each,18.57,no,no,,37.44,0,,,,
,ISDRR,Stain Diff Rapid Refill Kit,,,,Each,Each,48.06,no,no,,101.54,0,,,,
,IL173,Stain New Methylene Blue,,,,Each,Each,9.45,no,no,,19.84,0,,,,
,ISS,Stain Urine Sediment  15 ml,,,,Each,Each,12.66,no,no,,25.32,0,,,,
,SSB1PT,Stainless Steel Bowl 1PT,,,,Each,Each,0.99,no,no,,0.0,0,,,,
,SSB2QT,Stainless Steel Bowl 2QT,,,,Each,Each,2.41,no,no,,0.0,0,,,,
,SSP13Q,Stainless Steel Pail 13 Quart,,,,Each,Each,48.0,no,no,,0.0,0,,,,
,STR,Staple Removal,,,,Each,Each,0.0,no,no,,0.0,0,,,,
,SSVTC,Statspin VT Centrifuge,,,,Each,Each,1627.0,no,no,,0.0,0,,,,
,NONBILL-STELFONT,Stelfonta 1mg/ml 2 ml Vial INJ,,,,Milliliter,Milliliter,,no,yes,0.00%,,0,,,,
,STELFONT,Stelfonta 1mg/ml 2 ml Vial INJ,,,,Each,Each,330.0,no,no,,433.12,55.0,,,,
,SNR,Stenotic Nares Repair,,,,Each,Each,0.0,no,no,,300.0,0,,,,
,STDIB15,Sterile Dispensing Bottles (15 ml),,,,Each,Each,0.75,no,no,,0.0,0,,,,
,ISTRPCH,Sterile Pouches ( pk 200 ),,,,Each,Each,13.72,no,no,,0.0,0,,,,
,IST100,Sterile tubing 6X100',,,,Each,Each,9.15,no,no,,0.0,0,,,,
,ISWI,Sterile Water for Injection,,,,Each,Each,0.01,no,no,,0.02,0,,,,
,SWIV,Sterile Water for Injection 10ml Vial,,,,Each,Each,1.36,no,no,,0.0,0,,,,
,IS269,Sterilization indicator,,,,Each,Each,33.8,no,no,,0.0,0,,,,
,ISET,Steth Ear Tip,,,,Each,Each,7.52,no,no,,0.0,0,,,,
,STOCK3,"Stockinet Cotton 3""x25YD",,,,Each,Each,10.52,no,no,,0.0,0,,,,
,IH181,Stomach tube 1/2in,,,,Each,Each,9.6,no,no,,0.0,0,,,,
,SAM,Stone Analysis to Minnesota,,,,Each,Each,0.0,no,no,,70.0,0,,,,
,STOPBORD,Stop Bordetella,BI,,,Each,Each,0.0,no,no,,0.0,0,,,,
,STOPCRAB,Stop Canine Rabies,,,,Each,Each,0.0,no,no,,0.0,0,,,,
,STOPCYTO,Stop Cytopoint,,,,Each,Each,0.0,no,no,,0.0,0,,,,
,STOPDPC,Stop Dpc,,,,Each,Each,0.0,no,no,,0.0,0,,,,
,STOPFECA,Stop Fecal,,,,Each,Each,0.0,no,no,,0.0,0,,,,
,STOPFRAB,Stop Feline Rabies,,,,Each,Each,0.0,no,no,,0.0,0,,,,
,STOPFIV,Stop FIV,,,,Each,Each,0.0,no,no,,0.0,0,,,,
,STOPFVR,Stop Fvr,,,,Each,Each,0.0,no,no,,0.0,0,,,,
,STOP FLU,Stop Influenza,,,,Each,Each,0.0,no,no,,0.0,0,,,,
,STOP LAB,Stop Labwork Recs,,,,Each,Each,0.0,no,no,,0.0,0,,,,
,STOPLEPT,Stop Lepto,,,,Each,Each,0.0,no,no,,0.0,0,,,,
,STOPLEUK,Stop Leukemia,,,,Each,Each,0.0,no,no,,0.0,0,,,,
,STOPLYME,Stop Lyme,,,,Each,Each,0.0,no,no,,0.0,0,,,,
,STOPPRO,Stop Proheart,,,,Each,Each,0.0,no,no,,0.0,0,,,,
,STOPWELL,Stop Wellness Exam,,,,Each,Each,0.0,no,no,,0.0,0,,,,
,ISC3,Stopcock 3-way,,,,Each,Each,0.92,no,no,,3.59,0,,,,
,SRSB,Stress Reducing Supplement for Boarding,,,,Each,Each,0.0,no,no,,2.25,0,,,,
,ILRN,Subcutaneous Fluid Set /Needles (10),,,,Each,Each,0.0,no,no,,31.76,0,,,,
,NONBILL205,Suction Airway - tracheostomy tube,,,,Each,Each,,no,yes,0.00%,,0,,,,
,NONBILL122,Suction Endotracheal Tube,,,,Each,Each,,no,yes,0.00%,,0,,,,
,ISXHNDL,Suction Handle Yankauer,,,,Each,Each,3.68,no,no,,0.0,0,,,,
,IST12,Suction Tube 12',,,,Each,Each,1.88,no,no,,0.0,0,,,,
,IST6,Suction Tube 6,,,,Each,Each,1.17,no,no,,0.0,0,,,,
,SCBS4OZ,Sugar Cookie Body Spray 4 oz,,,,Each,Each,3.85,no,no,,0.0,0,,,,
